player_id,year,hometown,homestate,high_school,previous_school_clean,year_clean,hs_clean,hometown_clean,state_clean,country_clean
4602,Freshman,Windsor,Colorado,Windsor HS,,Freshman,Windsor HS,"WINDSOR, CO",CO,USA
4599,Senior,Castle Rock,Colorado,Castle View HS,,Senior,Castle View HS,"CASTLE ROCK, CO",CO,USA
4596,Graduate Student,Olathe,Kansas,Johnson County CC,,Graduate Student,Johnson County CC,"OLATHE, KS",KS,USA
19337,Redshirt Junior,Rio Rancho,NM.,Rio Rancho,Adams State,Junior,Rio Rancho,"RIO RANCHO, NM",NM,USA
19331,Freshman,Vernal,Utah,Uintah,,Freshman,Uintah,"VERNAL, UTAH",UT,USA
19325,Redshirt Sophomore,Fort Collins,Colo,Fossil Ridge,,Sophomore,Fossil Ridge,"FORT COLLINS, COLO",CO,USA
19322,Redshirt Sophomore,Berthoud,Colo,Berthoud,Tarleton State,Sophomore,Berthoud,"BERTHOUD, COLO",CO,USA
19330,Freshman,Idaho Falls,Idaho,Hillcrest,,Freshman,Hillcrest,"IDAHO FALLS, IDAHO",ID,USA
19332,Freshman,Boulder,Colo,Fairview,,Freshman,Fairview,"BOULDER, COLO",CO,USA
19326,Sophomore,Greeley,Colo,University,,Sophomore,University,"GREELEY, COLO",CO,USA
19338,Freshman,Anaheim,Calif,Anaheim,,Freshman,Anaheim,"ANAHEIM, CALIF",CA,USA
19324,Redshirt Sophomore,Delta,Colo,Delta,,Sophomore,Delta,"DELTA, COLO",CO,USA
19321,Sophomore,Honolulu,Hawaii,Punahou,,Sophomore,Punahou,"HONOLULU, HAWAII",HI,USA
19327,Sophomore,Grand Junction,Colo,Central,,Sophomore,Central,"GRAND JUNCTION, COLO",CO,USA
19334,Freshman,Aliso Viejo,Calif,Santa Margarita Catholic,,Freshman,Santa Margarita Catholic,"ALISO VIEJO, CALIF",CA,USA
19335,Freshman,Placentia,Calif,Brea Olinda,,Freshman,Brea Olinda,"PLACENTIA, CALIF",CA,USA
19328,Sophomore,Elizabeth,Colo,Highlands Ranch,,Sophomore,Highlands Ranch,"ELIZABETH, COLO",CO,USA
19329,Redshirt Freshman,Blackfoot,Idaho,Snake River,,Freshman,Snake River,"BLACKFOOT, IDAHO",ID,USA
19333,Freshman,Windsor,Colo,Windsor,,Freshman,Windsor,"WINDSOR, COLO",CO,USA
19323,Sophomore,Springville,Utah,Springville,,Sophomore,Springville,"SPRINGVILLE, UTAH",UT,USA
19320,Redshirt Senior,Shawnee,Okla,Shawnee,Central CC,Senior,Shawnee,"SHAWNEE, OKLA",OK,USA
19336,Freshman,Lehi,Utah,Lehi,,Freshman,Lehi,"LEHI, UTAH",UT,USA
7806,Redshirt Freshman,Imperial,Nebraska,Chase County,,Freshman,Chase County,"IMPERIAL, NE",NE,USA
7809,Redshirt Junior,Swisher,Iowa,Cedar Rapids Prairie,U. of Nebraska Omaha,Junior,Cedar Rapids Prairie,"SWISHER, IA",IA,USA
7799,Fifth Year,Salina,Kansas,Salina Central,,Fifth Year,Salina Central,"SALINA, KS",KS,USA
7865,Sophomore,South Weber,Utah,Fremont,U. of Missouri-Kansas City,Sophomore,Fremont,"SOUTH WEBER, UT",UT,USA
7810,Freshman,Hastings,Nebraska,Hastings St. Cecilia,,Freshman,Hastings St. Cecilia,"HASTINGS, NE",NE,USA
7808,Sophomore,Mullen,Nebraska,Mullen,,Sophomore,Mullen,"MULLEN, NE",NE,USA
7811,Freshman,Bellevue,Nebraska,Bellevue East,,Freshman,Bellevue East,"BELLEVUE, NE",NE,USA
7802,Fifth Year,Council Bluffs,Iowa,Lewis Central,,Fifth Year,Lewis Central,"COUNCIL BLUFFS, IA",IA,USA
7803,Fifth Year,Rapid City,SD.,St. Thomas More,,Fifth Year,St. Thomas More,"RAPID CITY, SD",SD,USA
7798,Redshirt Freshman,Lincoln,Nebraska,Lincoln Plus X,,Freshman,Lincoln Plus X,"LINCOLN, NE",NE,USA
7804,Junior,Brandon,South Dakota,Brandon Valley,,Junior,Brandon Valley,"BRANDON, SD",SD,USA
7805,Redshirt Junior,Pleasant Hill,Iowa,Southeast Polk,,Junior,Southeast Polk,"PLEASANT HILL, IA",IA,USA
7812,Freshman,Fremont,Nebraska,Fremont,,Freshman,Fremont,"FREMONT, NE",NE,USA
7813,Freshman,Bellevue,Nebraska,Bellevue East,,Freshman,Bellevue East,"BELLEVUE, NE",NE,USA
7800,Redshirt Sophomore,Ankeny,Iowa,Ankeny Centennial,,Sophomore,Ankeny Centennial,"ANKENY, IA",IA,USA
7807,Redshirt Junior,Smithville,Missouri,Smithville,,Junior,Smithville,"SMITHVILLE, MO",MO,USA
7814,Freshman,Rapid City,South Dakota,Stevens,,Freshman,Stevens,"RAPID CITY, SD",SD,USA
7801,Fifth Year,Elkhorn,Nebraska,Elkhorn,,Fifth Year,Elkhorn,"ELKHORN, NE",NE,USA
6595,Freshman,Knoxville,Tenn,,,Freshman,South Doyle HS,"KNOXVILLE, TENN",TN,USA
6590,Sophomore,Baltimore,Maryland,Western H.S.,,Sophomore,Western H.S.,"BALTIMORE, MD",MD,USA
6599,Graduate Student,Franklinville,NJ.,Delsea HS,Benedict,Graduate Student,Delsea HS,"FRANKLINVILLE, NJ",NJ,USA
6588,Senior,Augusta,Georgia,Josey H.S.,,Senior,Josey H.S.,"AUGUSTA, GA",GA,USA
6589,Senior,Locust Grove,Georgia,Locust Grove H.S.,,Senior,Locust Grove H.S.,"LOCUST GROVE, GA",GA,USA
6600,Junior,Plant City,Fla,Tampa Catholic HS,Florida Atlantic/Daytona State College,Junior,Tampa Catholic HS,"PLANT CITY, FLA",FL,USA
6592,Sophomore,Bellevue,Ohio,Bellevue HS,Clarion,Sophomore,Bellevue HS,"BELLEVUE, OHIO",OH,USA
6597,Freshman,Summerville,SC.,Summerville HS,,Freshman,Summerville HS,"SUMMERVILLE, SC",SC,USA
6598,Freshman,Warrenville,SC.,Siver Bluff HS,,Freshman,Siver Bluff HS,"WARRENVILLE, SC",SC,USA
6594,Freshman,Anderson,SC.,Westside HS,,Freshman,Westside HS,"ANDERSON, SC",SC,USA
6587,Junior,Waynesboro,Georgia,Burke County H.S.,,Junior,Burke County H.S.,"WAYNESBORO, GA",GA,USA
6593,Freshman,Travelers Rest,SC.,Blue Ridge HS,,Freshman,Blue Ridge HS,"TRAVELERS REST, SC",SC,USA
6770,Graduate Student,Waterford,Mich,Our Lady of the Lakes HS,Ashland,Graduate Student,Our Lady of the Lakes HS,"WATERFORD, MICH",MI,USA
6006,Graduate Student,Wilmington,NC.,New Hanover HS,University of Mount Olive,Graduate Student,New Hanover HS,"WILMINGTON, NC",NC,USA
6001,Junior,Stamford,Connecticut,Stamford HS,Western Kentucky,Junior,Stamford HS,"STAMFORD, CT",CT,USA
6005,Sophomore,Denver,Colo,Cherry Creek HS,Hawaii Pacific,Sophomore,Cherry Creek HS,"DENVER, COLO",CO,USA
6002,Junior,Largo,Fla,Seminole HS,St. Petersburg College,Junior,Seminole HS,"LARGO, FLA",FL,USA
6004,Graduate Student,Newton,NC.,Newton-Conover HS,Benedict College,Graduate Student,Newton-Conover HS,"NEWTON, NC",NC,USA
6003,Sophomore,Huskvarna,Sweden,Sandagymnasiet,,Sophomore,Sandagymnasiet,"HUSKVARNA, SWEDEN",,SWEDEN
6007,Freshman,Lawrenceville,Georgia,Grayson HS,,Freshman,Grayson HS,"LAWRENCEVILLE, GA",GA,USA
6008,Freshman,East Moline,Ill,DME Academy / Davenport North HS,,Freshman,DME Academy / Davenport North HS,"EAST MOLINE, ILL",IL,USA
6000,Senior,Chicago,Illinois,Marshall HS,Kankakee CC,Senior,Marshall HS,"CHICAGO, IL",IL,USA
5999,Junior,Morganton,NC.,Freedom HS,,Junior,Freedom HS,"MORGANTON, NC",NC,USA
5998,Junior,Chesapeake,Virginia,Veritas Collegiate Academy,,Junior,Veritas Collegiate Academy,"CHESAPEAKE, VA",VA,USA
6009,Graduate Student,Fort Wayne,Ind,Southside HS,Mississippi College,Graduate Student,Southside HS,"FORT WAYNE, IND",IN,USA
5997,Sophomore,Waxhaw,NC.,Cuthbertson HS,,Sophomore,Cuthbertson HS,"WAXHAW, NC",NC,USA
6010,Graduate Student,Richmond,Virginia,Highland Springs HS,Mary Baldwin University,Graduate Student,Highland Springs HS,"RICHMOND, VA",VA,USA
5996,Junior,Morganton,NC.,Freedom HS,,Junior,Freedom HS,"MORGANTON, NC",NC,USA
6012,Freshman,Muskogee,Okla,Hilldale HS,,Freshman,Hilldale HS,"MUSKOGEE, OKLA",OK,USA
16242,Senior,Indianapolis,Ind,Warren Central HS,Southeastern C.C.,Senior,Warren Central HS,"INDIANAPOLIS, IND",IN,USA
16243,Sophomore,Kennesaw,Georgia,Kennesaw Mountain HS,,Sophomore,Kennesaw Mountain HS,"KENNESAW, GA",GA,USA
16241,Senior,Greenville,SC.,Hillcrest HS,,Senior,Hillcrest HS,"GREENVILLE, SC",SC,USA
16245,Redshirt Junior,Pineville,NC.,South Mecklenburg HS,Presbyterian College,Junior,South Mecklenburg HS,"PINEVILLE, NC",NC,USA
16240,Sophomore,Marion,SC.,Marion HS,,Sophomore,Marion HS,"MARION, SC",SC,USA
16251,Sophomore,Tuscola,Ill,Tuscola HS,,Sophomore,Tuscola HS,"TUSCOLA, ILL",IL,USA
16348,Junior,Kennesaw,Georgia,Harrison HS,,Junior,Harrison HS,"KENNESAW, GA",GA,USA
16347,Junior,Tampa,Fla,Strawberry Crest HS,St. Petersburg College,Junior,Strawberry Crest HS,"TAMPA, FLA",FL,USA
16248,Junior,Summerfield,NC.,Northwest Guilford HS,,Junior,Northwest Guilford HS,"SUMMERFIELD, NC",NC,USA
16246,Sophomore,Saluda,SC.,Saluda HS,,Sophomore,Saluda HS,"SALUDA, SC",SC,USA
16244,Senior,Goose Creek,SC.,Goose Creek HS,Francis Marion,Senior,Goose Creek HS,"GOOSE CREEK, SC",SC,USA
16252,Senior,Cape Coral,Fla,Bishop Verot Catholic HS,,Senior,Bishop Verot Catholic HS,"CAPE CORAL, FLA",FL,USA
16349,Senior,Kansas City,Missouri,Park Hill South HS,Southwest Baptist/Kansas City Kansas CC,Senior,Park Hill South HS,"KANSAS CITY, MO",MO,USA
16249,Graduate Student,Davie,Fla,Archbishop Edward A. McCarthy HS,,Graduate Student,Archbishop Edward A. McCarthy HS,"DAVIE, FLA",FL,USA
16247,Senior,Severn,Maryland,Meade HS,,Senior,Meade HS,"SEVERN, MD",MD,USA
3473,Sophomore,Fairbanks,Alaska,West Valley HS,Alaska Anchorage,Sophomore,West Valley HS,"FAIRBANKS, ALASKA",AK,USA
3567,Sophomore,Anchorage,Alaska,Anchorage Christian School,,Sophomore,Anchorage Christian School,"ANCHORAGE, ALASKA",AK,USA
3475,Junior,Manhattan,Montana,Manhattan HS,,Junior,Manhattan HS,"MANHATTAN, MONTANA",MT,USA
3471,Junior,Juneau,Alaska,Juneau HS,,Junior,Juneau HS,"JUNEAU, ALASKA",AK,USA
3468,Sophomore,Galena,Alaska,Galena HS,,Sophomore,Galena HS,"GALENA, ALASKA",AK,USA
3478,Sophomore,Herriman,Utah,Herriman HS,Independence CC,Sophomore,Herriman HS,"HERRIMAN, UTAH",UT,USA
3469,Junior,Fairbanks,Alaska,Lathrop HS,,Junior,Lathrop HS,"FAIRBANKS, ALASKA",AK,USA
3472,Sophomore,Anchorage,Alaska,Anchorage Christian HS,,Sophomore,Anchorage Christian HS,"ANCHORAGE, ALASKA",AK,USA
3474,Redshirt Sophomore,Seattle,Wash,Garfield HS,,Sophomore,Garfield HS,"SEATTLE, WASH",WA,USA
3470,Sophomore,Bayamon,Puerto Rico,McClintock HS,,Sophomore,McClintock HS,"BAYAMON, PUERTO RICO",PR,USA
3477,Junior,Springfield,Ore,Springfield HS,Lane CC,Junior,Springfield HS,"SPRINGFIELD, ORE",OR,USA
3479,Freshman,Federal Way,Wash,Decatur HS,,Freshman,Decatur HS,"FEDERAL WAY, WASH",WA,USA
5301,Junior,Chelsea,Alabama,Chelsea High School,Delta State,Junior,Chelsea High School,"CHELSEA, ALABAMA",AL,USA
5289,Junior,Cullman,Alabama,Cullman High School,,Junior,Cullman High School,"CULLMAN, ALABAMA",AL,USA
5294,Senior,Hazel Green,Alabama,Hazel Green,,Senior,Hazel Green,"HAZEL GREEN, ALABAMA",AL,USA
5298,Freshman,Harned,Kentucky,Breckinridge County High School,,Freshman,Breckinridge County High School,"HARNED, KENTUCKY",KY,USA
5291,Senior,Somerville,Alabama,Brewer High School,,Senior,Brewer High School,"SOMERVILLE, ALABAMA",AL,USA
5295,Junior,Somerville,Alabama,Brewer High School,,Junior,Brewer High School,"SOMERVILLE, ALABAMA",AL,USA
5293,Junior,West Point,Alabama,West Point High School,,Junior,West Point High School,"WEST POINT, ALABAMA",AL,USA
5292,Senior,Somerville,Alabama,Brewer,,Senior,Brewer,"SOMERVILLE, ALABAMA",AL,USA
5296,Senior,Auburn,Alabama,Auburn,,Senior,Auburn,"AUBURN, ALABAMA",AL,USA
5299,Freshman,Montgomery,Alabama,Alabama Montgomery Academy,,Freshman,Alabama Montgomery Academy,"MONTGOMERY, ALABAMA",AL,USA
5300,Freshman,Cleveland,Tenn,Cleveland High School,,Freshman,Cleveland High School,"CLEVELAND, TENN",TN,USA
5290,Senior,Birmingham,Alabama,Hamilton Heights Christian Academy,,Senior,Hamilton Heights Christian Academy,"BIRMINGHAM, ALABAMA",AL,USA
5297,Freshman,Auckland,New Zealand,One Tree Hill College,,Freshman,One Tree Hill College,"AUCKLAND, NEW ZEALAND",,NEW ZEALAND
8959,Junior,Ada,Minn,Ada-Borup,,Junior,Ada-Borup,"ADA, MINN",MN,USA
9000,Freshman,Colfax,ND.,Richland #44,,Freshman,Richland #44,"COLFAX, ND",ND,USA
9002,Freshman,Fargo,ND.,Fargo South,,Freshman,Fargo South,"FARGO, ND",ND,USA
8999,Freshman,Fergus Falls,Minn,Fergus Falls,,Freshman,Fergus Falls,"FERGUS FALLS, MINN",MN,USA
9074,Freshman,Albany,Minn,Albany,,Freshman,Albany,"ALBANY, MINN",MN,USA
8956,Sophomore,Beaver Dam,Wis,Beaver Dam,,Sophomore,Beaver Dam,"BEAVER DAM, WIS",WI,USA
8997,Freshman,West Salem,Wis,West Salem,,Freshman,West Salem,"WEST SALEM, WIS",WI,USA
8996,Freshman,Kindred,ND.,Kindred,,Freshman,Kindred,"KINDRED, ND",ND,USA
9005,Junior,Snohomish,Wash,Henry M. Jackson,,Junior,Henry M. Jackson,"SNOHOMISH, WASH",WA,USA
9004,Freshman,Parker,Colo,Chaparral,,Freshman,Chaparral,"PARKER, COLO",CO,USA
8955,Senior,Barnesville,Minn,Barnesville,,Senior,Barnesville,"BARNESVILLE, MINN",MN,USA
9001,Freshman,Independence,Minn,Orono,,Freshman,Orono,"INDEPENDENCE, MINN",MN,USA
8998,Freshman,Stoughton,Wis,Stoughton Area,,Freshman,Stoughton Area,"STOUGHTON, WIS",WI,USA
8957,Sophomore,Owatonna,Minn,Owatonna,,Sophomore,Owatonna,"OWATONNA, MINN",MN,USA
8958,Sophomore,Brooten,Minn,Belgrade-Brooten-Elrosa,,Sophomore,Belgrade-Brooten-Elrosa,"BROOTEN, MINN",MN,USA
4957,Freshman,Burlington,NC.,The Burlington School,,Freshman,The Burlington School,"BURLINGTON, NC",NC,USA
4950,Sophomore,Winston Salem,NC.,Forsyth Country Day,,Sophomore,Forsyth Country Day,"WINSTON SALEM, NC",NC,USA
4947,Junior,Raleigh,NC.,Athens Drive,,Junior,Athens Drive,"RALEIGH, NC",NC,USA
4948,Junior,Englewood,NJ.,Holly Springs,,Junior,Holly Springs,"ENGLEWOOD, NJ",NJ,USA
4958,Freshman,Honolulu,Hawaii,Kamehameha Schools,,Freshman,Kamehameha Schools,"HONOLULU, HAWAII",HI,USA
4952,Sophomore,Atlanta,Georgia,Jack Britt,,Sophomore,Jack Britt,"ATLANTA, GA",GA,USA
4956,Senior,Roanoke Rapids,NC.,Roanoke Rapids,,Senior,Roanoke Rapids,"ROANOKE RAPIDS, NC",NC,USA
4951,Senior,Fayetteville,NC.,Village Christian,,Senior,Village Christian,"FAYETTEVILLE, NC",NC,USA
4959,Senior,Springfield,Virginia,West Springfield,Randolph College,Senior,West Springfield,"SPRINGFIELD, VA",VA,USA
4960,Freshman,Fayetteville,NC.,E.E. Smith,,Freshman,E.E. Smith,"FAYETTEVILLE, NC",NC,USA
4953,Freshman,Hilo,Hawaii,Kamehameha Schools,,Freshman,Kamehameha Schools,"HILO, HAWAII",HI,USA
4949,Sophomore,Summerfield,NC.,Northern Guilford,,Sophomore,Northern Guilford,"SUMMERFIELD, NC",NC,USA
4955,Sophomore,Washington,DC.,Myrtle Beach,Charleston Southern,Sophomore,Myrtle Beach,"WASHINGTON, DC",DC,USA
4961,Sophomore,Burlington,NC.,Walter M. Williams,,Sophomore,Walter M. Williams,"BURLINGTON, NC",NC,USA
4954,Sophomore,Wilmington,NC.,Cape Fear Academy,,Sophomore,Cape Fear Academy,"WILMINGTON, NC",NC,USA
4962,Junior,Carmel,Ind,Carmel,University of North Alabama,Junior,Carmel,"CARMEL, IND",IN,USA
4963,Freshman,Durham,NC.,Hillside,,Freshman,Hillside,"DURHAM, NC",NC,USA
7089,Freshman,Harrisburg,NC.,Hickory Ridge HS,,Freshman,Hickory Ridge HS,"HARRISBURG, NC",NC,USA
7079,Senior,Camberly,"Surrey, England",,,Senior,,"CAMBERLY, SURREY, ENGLAND",,UNITED KINGDOM
7084,Sophomore,Winnsboro,South Carolina,Richard Winn Academy,,Sophomore,Richard Winn Academy,"WINNSBORO, SC",SC,USA
7090,Junior,Des Moines,Iowa,Urbandale HS,KC KS Comm. College,Junior,Urbandale HS,"DES MOINES, IOWA",IA,USA
7080,Sophomore,Melbourne,"Victoria, Australia",Tarneit Senior College,,Sophomore,Tarneit Senior College,"MELBOURNE, VICTORIA, AUSTRALIA",,AUSTRALIA
7091,Freshman,Lilburn,Georgia,Killian Hill Christian HS,,Freshman,Killian Hill Christian HS,"LILBURN, GA",GA,USA
7092,Freshman,Rock Hill,SC.,Rock Hill HS,,Freshman,Rock Hill HS,"ROCK HILL, SC",SC,USA
7082,Sophomore,Lexington,South Carolina,River Bluff HS,,Sophomore,River Bluff HS,"LEXINGTON, SC",SC,USA
7083,Sophomore,Darwin,"NT, Australia",Essington School,,Sophomore,Essington School,"DARWIN, NT, AUSTRALIA",,AUSTRALIA
7093,Sophomore,Bloomington,Ind,Bloomington South HS,Reinhardt Uni.,Sophomore,Bloomington South HS,"BLOOMINGTON, IND",IN,USA
7094,Junior,Myrtle Beach,SC.,Socastee HS,KC KS Comm. College,Junior,Socastee HS,"MYRTLE BEACH, SC",SC,USA
7085,Redshirt Senior,Brisbane,"Queensland, Australia",St. Peters Lutheran College,,Senior,St. Peters Lutheran College,"BRISBANE, QUEENSLAND, AUSTRALIA",,AUSTRALIA
7081,Sophomore,Sudbury,"Suffolk, England",Thomas Gainsborough School,,Sophomore,Thomas Gainsborough School,"SUDBURY, SUFFOLK, ENGLAND",,UNITED KINGDOM
7077,Junior,Columbia,South Carolina,WJ Kennan HS,,Junior,WJ Kennan HS,"COLUMBIA, SC",SC,USA
7076,Senior,Rome,Italy,,,Senior,,"ROME, ITALY",,ITALY
7086,Senior,Lexington,South Carolina,White Knoll HS,,Senior,White Knoll HS,"LEXINGTON, SC",SC,USA
7088,Redshirt Freshman,Chester,South Carolina,Clover HS,,Freshman,Clover HS,"CHESTER, SC",SC,USA
7078,Junior,Louisville,Kentucky,Assumption HS,,Junior,Assumption HS,"LOUISVILLE, KY",KY,USA
7087,Redshirt Senior,Mt. Pleasant,South Carolina,Wando HS,,Senior,Wando HS,"MT PLEASANT, SC",SC,USA
7522,Freshman,Aberdeen,SD.,Roncalli HS,,Freshman,Roncalli HS,"ABERDEEN, SD",SD,USA
7325,Junior,Lennox,SD.,Lennox HS,,Junior,Lennox HS,"LENNOX, SD",SD,USA
7523,Freshman,Aberdeen,SD.,Roncalli HS,,Freshman,Roncalli HS,"ABERDEEN, SD",SD,USA
7520,Freshman,Aberdeen,SD.,Roncalli HS,,Freshman,Roncalli HS,"ABERDEEN, SD",SD,USA
7329,Sophomore,Marshall,Minn,Marshall HS,,Sophomore,Marshall HS,"MARSHALL, MINN",MN,USA
7328,Sophomore,Ipswich,SD.,Ipswich HS,,Sophomore,Ipswich HS,"IPSWICH, SD",SD,USA
7519,Sophomore,Castlewood,SD.,Castlewood HS,Nebraska Kearney,Sophomore,Castlewood HS,"CASTLEWOOD, SD",SD,USA
7324,Junior,Hayti,SD.,Hamlin HS,,Junior,Hamlin HS,"HAYTI, SD",SD,USA
7330,Junior,Algona,Iowa,Algona HS,,Junior,Algona HS,"ALGONA, IOWA",IA,USA
7326,Junior,Shakopee,Minn,Shakopee HS,North Dakota,Junior,Shakopee HS,"SHAKOPEE, MINN",MN,USA
7521,Freshman,Fargo,ND.,Fargo North HS,,Freshman,Fargo North HS,"FARGO, ND",ND,USA
7332,Redshirt Junior,Cardwell,Mont,Twin Bridges HS,,Junior,Twin Bridges HS,"CARDWELL, MONT",MT,USA
7334,Senior,Aberdeen,SD.,Warner HS,,Senior,Warner HS,"ABERDEEN, SD",SD,USA
7327,Graduate Student,Eden Prairie,Minn,Minnetonka HS,,Graduate Student,Minnetonka HS,"EDEN PRAIRIE, MINN",MN,USA
5637,Freshman,Eugene,Ore,Sheldon HS,,Freshman,Sheldon HS,"EUGENE, ORE",OR,USA
5628,Sophomore,Melba,Idaho,Melba HS,,Sophomore,Melba HS,"MELBA, IDAHO",ID,USA
5633,Senior,El Paso,Texas,Andress HS,,Senior,Andress HS,"EL PASO, TEXAS",TX,USA
5632,Senior,Meridian,Idaho,Bishop Kelly HS,Azusa Pacific,Senior,Bishop Kelly HS,"MERIDIAN, IDAHO",ID,USA
5627,Junior,Melba,Idaho,Melba HS,,Junior,Melba HS,"MELBA, IDAHO",ID,USA
5626,Sophomore,Eagle,Idaho,Eagle HS,,Sophomore,Eagle HS,"EAGLE, IDAHO",ID,USA
5629,Redshirt Sophomore,Eagle,Idaho,Eagle HS,,Sophomore,Eagle HS,"EAGLE, IDAHO",ID,USA
5636,Freshman,Meridian,Idaho,Rocky Mountain HS,,Freshman,Rocky Mountain HS,"MERIDIAN, IDAHO",ID,USA
5631,Redshirt Junior,Cashmere,Wash,Cashmere HS,,Junior,Cashmere HS,"CASHMERE, WASH",WA,USA
5639,Sophomore,Havre,Mont,Havre HS,Wenatchee Valley College,Sophomore,Havre HS,"HAVRE, MONT",MT,USA
5638,Sophomore,Tacoma,Wash,Curtis HS,Centralia CC,Sophomore,Curtis HS,"TACOMA, WASH",WA,USA
5630,Junior,Pasco,Wash,Chiawana HS,,Junior,Chiawana HS,"PASCO, WASH",WA,USA
5634,Junior,Sumner,Wash,Sumner HS,,Junior,Sumner HS,"SUMNER, WASH",WA,USA
5635,Sophomore,Yakima,Wash,East Valley HS,,Sophomore,East Valley HS,"YAKIMA, WASH",WA,USA
7095,Sophomore,Carrolton,Georgia,Central HS,,Sophomore,Central HS,"CARROLTON, GA",GA,USA
7096,Freshman,Beverly,Ohio,Beverly Fort Frye High School,,Freshman,Beverly Fort Frye High School,"BEVERLY, OH",OH,USA
7097,Junior,Wheeling,WVa.,Wheeling Park,,Junior,Wheeling Park,"WHEELING, WVA",WV,USA
7100,Sophomore,Cincinnati,Ohio,Saint Ursula Academy,,Sophomore,Saint Ursula Academy,"CINCINNATI, OH",OH,USA
7101,Senior,Rayland,Ohio,Buckeye Local,,Senior,Buckeye Local,"RAYLAND, OHIO",OH,USA
7102,Freshman,Bergen,"Vestland, Norway",Metis Videregaende,,Freshman,Metis Videregaende,"BERGEN, VESTLAND, NORWAY",,NORWAY
7103,Sophomore,Dayton,Ohio,Carroll HS,,Sophomore,Carroll HS,"DAYTON, OH",OH,USA
7104,Senior,Ravenna,Ohio,Ravenna,,Senior,Ravenna,"RAVENNA, OHIO",OH,USA
7105,Freshman,Marietta,Ohio,Fort Frye HS,,Freshman,Fort Frye HS,"MARIETTA, OH",OH,USA
7106,Senior,Mooresville,North Carolina,Mooresville HS,,Senior,Mooresville HS,"MOORESVILLE, NC",NC,USA
7111,Sophomore,Oxnard,California,Pacifica HS,,Sophomore,Pacifica HS,"OXNARD, CA",CA,USA
7115,Freshman,Jefferson Hills,Pennsylvania,Thomas Jefferson High School,,Freshman,Thomas Jefferson High School,"JEFFERSON HILLS, PA",PA,USA
7116,Senior,Cincinnati,Ohio,Princeton,,Senior,Princeton,"CINCINNATI, OHIO",OH,USA
7118,Sophomore,Beaver Falls,Pennsylvania,Blackhawk HS,,Sophomore,Blackhawk HS,"BEAVER FALLS, PA",PA,USA
7121,Freshman,Bristol,Connecticut,Santa Maria Del Pilar,,Freshman,Santa Maria Del Pilar,"BRISTOL, CT",CT,USA
7122,Junior,West Chester,Ohio,Lakota West HS,,Junior,Lakota West HS,"WEST CHESTER, OH",OH,USA
7123,Junior,Melilla,Spain,Colegio Maristas Cervantes do Coroba,McCook CC,Junior,Colegio Maristas Cervantes do Coroba,"MELILLA, SPAIN",,SPAIN
7124,Sophomore,Ravenswood,West Virginia,Ravenswood HS,,Sophomore,Ravenswood HS,"RAVENSWOOD, WV",WV,USA
7125,Sophomore,Cleveland,Ohio,Beaumont HS,,Sophomore,Beaumont HS,"CLEVELAND, OH",OH,USA
5609,Junior,Stilwell,Okla,Sequoyah HS,,Junior,Sequoyah HS,"STILWELL, OKLA",OK,USA
5610,Sophomore,Hartshorne,Okla,Hartshorne HS,,Sophomore,Hartshorne HS,"HARTSHORNE, OKLA",OK,USA
5617,Sophomore,Auburn,Wash,Auburn Mountainview HS,Arkansas at Monticello,Sophomore,Auburn Mountainview HS,"AUBURN, WASH",WA,USA
5614,Junior,Auckland,New Zealand,Mt. Albert Grammar,,Junior,Mt. Albert Grammar,"AUCKLAND, NEW ZEALAND",,NEW ZEALAND
5926,Freshman,Porum,Okla,Northside HS,,Freshman,Northside HS,"PORUM, OKLA",OK,USA
5681,Junior,Aurora,Colo,Eaglecrest HS,Dodge City CC / Otero JC,Junior,Eaglecrest HS,"AURORA, COLO",CO,USA
5612,Sophomore,Sallisaw,Okla,Central Sallisaw HS,,Sophomore,Central Sallisaw HS,"SALLISAW, OKLA",OK,USA
5616,Freshman,Pocola,Okla,Pocola HS,,Freshman,Pocola HS,"POCOLA, OKLA",OK,USA
5618,Junior,Auburn,Wash,Auburn Mountainview HS,Arkansas at Monticello / Cal State - San Marcos,Junior,Auburn Mountainview HS,"AUBURN, WASH",WA,USA
5615,Sophomore,Edmond,Okla,Oklahoma Christian Academy,,Sophomore,Oklahoma Christian Academy,"EDMOND, OKLA",OK,USA
5611,Sophomore,Warner,Okla,Warner HS,,Sophomore,Warner HS,"WARNER, OKLA",OK,USA
5613,Junior,Gdynia,Poland,New York Military Academy,,Junior,New York Military Academy,"GDYNIA, POLAND",,POLAND
6054,Freshman,Hot Springs,Arkansas,Lake Hamilton,,Freshman,Lake Hamilton,"HOT SPRINGS, ARKANSAS",AR,USA
6056,Freshman,Rose Bud,Arkansas,Rose Bud,,Freshman,Rose Bud,"ROSE BUD, ARKANSAS",AR,USA
6062,Freshman,Beebe,Arkansas,Beebe,,Freshman,Beebe,"BEEBE, ARKANSAS",AR,USA
6058,Freshman,Arlington,Texas,Nolan Catholic,,Freshman,Nolan Catholic,"ARLINGTON, TEXAS",TX,USA
6055,Freshman,Mena,Arkansas,Mena,,Freshman,Mena,"MENA, ARKANSAS",AR,USA
6051,Junior,Little Rock,Arkansas,eStem Charter,,Junior,eStem Charter,"LITTLE ROCK, ARKANSAS",AR,USA
